date,open,high,low,close,depeg_1d,depeg_3d,depeg_5d,depeg_7d,PL_3,PH_3,PL_5,PH_5,PL_7,PH_7,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply,WLUNA_close
2025-02-02,0.9998811682,1.0004069613,0.9994442794,0.9997579149,0,0,0,0,0.999772069,0.9999363722,0.999772069,1.0000443122,0.999772069,1.0002265848,244026430.43,4772289848.370001,0.9940603927456028,1.0059396072543971,5364083823.56,5365382702.66,6.400172685e-5
2025-02-03,0.9997664319,1.0006495282,0.9994259466,0.9999363722,0,0,0,0,0.999772069,1.0000258645,0.999772069,1.0002265848,0.999772069,1.0002265848,580415588.79,5255329381.93,0.9942482497547752,1.005751750245225,5365034436.57,5365382702.66,6.725994741e-5
2025-02-04,0.9999350902,1.0000724406,0.9992155732,0.999772069,0,0,0,0,0.9998797447,1.0000443122,0.9998797447,1.0002265848,0.9998797447,1.0002265848,363462036.01,5535886611.87,0.9943471047495774,1.0056528952504225,5364060000.37,5365382702.66,6.386873118e-5
2025-02-05,0.9997534748,1.0002122322,0.9994203674,0.9998797447,0,0,0,0,1.0000258645,1.0002265848,1.0000258645,1.0002265848,0.9999023355,1.0002265848,256658722.6,5670440768.830001,0.9943921757555924,1.0056078242444075,5364737486.97,5365382702.66,6.511528386e-5
2025-02-06,0.9998797447,1.0007420985,0.9997554615,1.0000258645,0,0,0,0,1.0000443122,1.0002265848,0.9999023355,1.0002265848,0.9999023355,1.0002338854,244345136.37,5789349575.960001,0.9944308351261208,1.0055691648738792,5365521475.86,5365382702.66,6.196666392e-5
2025-02-07,1.0000258645,1.0002861459,0.9995411206,1.0000443122,0,0,0,0,1.0000448989,1.0002265848,0.9999023355,1.0002265848,0.9998325002,1.0002338854,236660496.52,5928882820.520001,0.9944748715679936,1.0055251284320064,5365620454.55,5365382702.66,6.424672744e-5
2025-02-08,1.0000443122,1.0004618718,0.9997171265,1.0002265848,0,0,0,0,0.9999023355,1.0001607588,0.9999023355,1.0002338854,0.9998325002,1.0002338854,208617827.69,6016293213.66,0.9945017603088782,1.0054982396911218,5366582974.4,5365382702.66,6.844838135e-5
2025-02-09,1.0002237066,1.0004151979,0.999883555,1.0001607588,0,0,0,0,0.9999023355,1.0000448989,0.9998325002,1.0002338854,0.9998325002,1.0002338854,151379837.34,6066433564.09,0.99451695027163,1.00548304972837,5366245235.4,5365382702.66,6.91059232e-5
2025-02-10,1.0001607588,1.0005413594,0.9997454554,1.0000448989,0,0,0,0,0.9999023355,1.0002338854,0.9998325002,1.0002338854,0.9998325002,1.0002338854,201771309.82,6191987301.66,0.9945542631975351,1.0054457368024647,5365623602.31,5365382702.66,7.339788444e-5
2025-02-11,1.0000448989,1.0006301544,0.9997876212,0.9999023355,0,0,0,0,0.9998325002,1.0002338854,0.9998325002,1.0002338854,0.9997914897,1.0002338854,215004082.13,6355195940.55,0.9946012856200508,1.0053987143799492,5364922577.24,5365382702.66,7.499895818e-5
2025-02-12,0.9999142418,1.0004438528,0.9994379844,0.9999249337,0,0,0,0,0.9998325002,1.0002338854,0.9998325002,1.0002338854,0.9997914897,1.0002338854,254703110.05,6468903814.540001,0.9946331049575964,1.0053668950424035,5364979943.14,5365382702.66,8.204378282e-5
2025-02-13,0.9999249337,1.000503895,0.999527834,1.0002338854,0,0,0,0,0.9998325002,1.000160985,0.9997914897,1.000160985,0.9997914897,1.000160985,229378400.67,6601117375.09,0.9946691779964504,1.0053308220035495,5366637587.43,5365382702.66,7.781417965e-5
2025-02-14,1.0002338854,1.0005234224,0.9997701194,0.9998325002,0,0,0,0,1.0000109107,1.000160985,0.9997914897,1.000160985,0.9997914897,1.000160985,225998402.86,6720344940.52,0.994700891502221,1.005299108497779,5364484002.22,5365382702.66,7.948712225e-5
2025-02-15,0.9998325002,1.0002990562,0.9997789578,1.0000529652,0,0,0,0,0.9997914897,1.000160985,0.9997914897,1.000160985,0.9997914897,1.000234636,185001604.92,6819541467.51,0.9947267105724756,1.0052732894275245,5365666881.43,5365382702.66,7.899582043e-5
2025-02-16,1.0000529652,1.0003025627,0.9998324668,1.000160985,0,0,0,0,0.9997914897,1.0000311727,0.9997914897,1.0000311727,0.9997914897,1.000234636,179240017.75,6889272777.42,0.99474456253092,1.00525543746908,5366246448.81,5365382702.66,7.664926789e-5
2025-02-17,1.000160985,1.0005886082,0.999940702,1.0000109107,0,0,0,0,0.9997914897,1.0000311727,0.9997914897,1.000234636,0.9997914897,1.000234636,191908088.91,6949341270.89,0.9947597486310564,1.0052402513689436,5365438163.89,5365382702.66,7.684355373e-5
2025-02-18,1.0000103369,1.0003447258,0.9995043863,0.9997914897,0,0,0,0,0.9999038199,1.0000311727,0.9998899586,1.000234636,0.999612061,1.000234636,252649516.52,7042288575.620001,0.9947829052101532,1.0052170947898469,5364263965.09,5365382702.66,7.240629565e-5
2025-02-19,0.9997914897,1.0004024199,0.9997116856,1.0000311727,0,0,0,0,0.9999038199,1.000234636,0.9998899586,1.000234636,0.999612061,1.000234636,154452585.65,6999386267.58,0.9947722676274618,1.0052277323725385,5365549956.03,5365382702.66,7.510089093e-5
2025-02-20,1.0000311727,1.0005634032,0.9998739299,0.9999038199,0,0,0,0,0.9998899586,1.000234636,0.999612061,1.000234636,0.999612061,1.000234636,228157186.99,6984551961.069999,0.9947685692300317,1.0052314307699683,5364837112.46,5365382702.66,7.567004682e-5
2025-02-21,0.9998983129,1.0002990758,0.9993599381,1.0000107567,0,0,0,0,0.9998899586,1.000234636,0.999612061,1.000234636,0.999612061,1.000234636,286909992.96,7108348535.919999,0.9947991168630718,1.005200883136928,5365440416.26,5365382702.66,7.287184032e-5
2025-02-22,1.0000107567,1.0004035007,0.9997706112,1.000234636,0,0,0,0,0.999612061,0.999964841,0.999612061,0.9999818644,0.999612061,0.9999818644,135991073.29,6837470435.48,0.9947313237500098,1.00526867624999,5366641614.64,5365382702.66,7.419461926e-5
2025-02-23,1.0002344384,1.0004015132,0.9997789161,0.9998899586,0,0,0,0,0.999612061,0.999964841,0.999612061,0.9999818644,0.999612061,1.0001066146,254328921.66,6847512993.37,0.9947339006891992,1.005266099310801,5364792288.6,5365382702.66,7.227471098e-5
2025-02-24,0.9998899586,1.0003045679,0.9995737325,0.999964841,0,0,0,0,0.999612061,0.9999818644,0.999612061,0.9999818644,0.999612061,1.0001066146,383871923.77,7065773460.280001,0.994788691737113,1.005211308262887,5365194061.16,5365382702.66,6.528989606e-5
2025-02-25,0.999964841,1.0001607881,0.9992098443,0.999612061,0,0,0,0,0.9997434431,0.9999818644,0.9997434431,1.0001066146,0.9997434431,1.0001066146,344276475.43,7234811531.540001,0.9948295986145332,1.0051704013854668,5363301261.25,5365382702.66,6.77163683e-5
2025-02-26,0.999612061,1.0000741904,0.999184161,0.9997434431,0,0,0,0,0.9998417852,0.9999818644,0.9998417852,1.0001066146,0.9998417852,1.0001066146,241557712.78,7193683902.87,0.9948197639509058,1.0051802360490942,5364006176.66,5365382702.66,6.731687397e-5
2025-02-27,0.9997445158,1.0001636596,0.9993556376,0.9999818644,0,0,0,0,0.9998417852,1.0001066146,0.9998417852,1.0001066146,0.9998417852,1.0001066146,202243110.18,7168393465.680001,0.9948136790605252,1.005186320939475,5365285397.97,5365382702.66,6.798863682e-5
2025-02-28,0.9999818644,1.0003800079,0.9993354655,0.9998417852,0,0,0,0,0.9999222501,1.0001066146,0.999895817,1.0001066146,0.999895817,1.0001066146,278565074.52,7261912220.780001,0.994836038429344,1.0051639615706562,5364535441.55,5365382702.66,6.745020549e-5
2025-03-01,0.9998420875,1.0001858718,0.9995569538,0.9999222501,0,0,0,0,0.999895817,1.0001066146,0.999895817,1.0001066146,0.999895817,1.0001066146,135498158.28,7213995100.23,0.9948246302188084,1.0051753697811914,5364965544.7,5365382702.66,6.712093688e-5
2025-03-02,0.9999222501,1.0009744165,0.9996240242,1.0001066146,0,0,0,0,0.999895817,1.0001035192,0.999895817,1.0001035192,0.9998566886,1.0001035192,215560593.76,7245439572.95,0.9948321279356772,1.005167872064323,5365962927.11,5365382702.66,7.193311653e-5
2025-03-03,1.0001081422,1.0005067213,0.9994518815,1.0000298409,0,0,0,0,0.999895817,1.0001035192,0.999895817,1.0001035192,0.9998566886,1.0001035192,191778456.46,7274411875.110001,0.994838997877793,1.005161002122207,5365518546.76,5365382702.66,6.4068423e-5
2025-03-04,1.0000253186,1.0006655283,0.999534574,0.999895817,0,0,0,0,1.0000378907,1.0001035192,0.9998566886,1.0001035192,0.9998566886,1.0001035192,144738452.63,7175123897.31,0.9948153011973668,1.0051846988026332,5364789508.99,5365382702.66,6.396137702e-5
2025-03-05,0.9998894406,1.0004935205,0.9995793717,1.0001035192,0,0,0,0,1.0000378907,1.0000971509,0.9998566886,1.0000971509,0.9998566886,1.0000971509,108505195.21,6703213503.73,0.9946963810230276,1.0053036189769724,5365938122.58,5365382702.66,6.530219815e-5
2025-03-06,1.0001035192,1.0004011589,0.9997479401,1.0000378907,0,0,0,0,0.9998566886,1.0000971509,0.9998566886,1.0000971509,0.9998566886,1.0000971509,99615837.75,6439367305.469999,0.9946249117307686,1.0053750882692314,5365586000.82,5365382702.66,6.403480553e-5
2025-03-07,1.0000378907,1.0008513024,0.9998522657,1.0000971509,0,0,0,0,0.9998566886,1.0000383684,0.9998566886,1.0000383684,0.9998566886,1.0000383684,143423808.71,6326132391.579999,0.9945930306486784,1.0054069693513217,5365903954.55,5365382702.66,6.4256302e-5
2025-03-08,1.0000971509,1.0002149243,0.9996970052,1.0000383684,0,0,0,0,0.9998566886,1.0000063069,0.9998566886,1.0000165463,0.9998566886,1.0000427515,72594323.76,6154381578.97,0.9945431938394568,1.0054568061605431,5365588092.64,5365382702.66,6.296913865e-5
2025-03-09,1.0000382806,1.0006248945,0.999715351,0.9998566886,0,0,0,0,0.9999638252,1.0000063069,0.9999638252,1.0000223779,0.9999638252,1.0001292593,103327868.19,6021048950.639999,0.9945032082885386,1.0054967917114614,5364613782.39,5365382702.66,5.807062667e-5
2025-03-10,0.9998691612,1.0005322363,0.9995209408,1.0000063069,0,0,0,0,0.9999638252,1.0000165463,0.9999638252,1.0000427515,0.9999638252,1.0001292593,195263151.9,6007694274.849998,0.9944991383108608,1.0055008616891392,5365416541.48,5365382702.66,5.80344899e-5
2025-03-11,1.0000199356,1.0004390145,0.9996503166,0.9999638252,0,0,0,0,0.9999687137,1.0000223779,0.9999687137,1.0001292593,0.9999687137,1.0001292593,129942054.02,5986256491.530001,0.9944925796327004,1.0055074203672991,5365188611.24,5365382702.66,6.083445928e-5
2025-03-12,0.999958773,1.0003739986,0.9996437539,0.9999687137,0,0,0,0,1.0000165463,1.0000427515,1.0000165463,1.0001292593,1.0000165463,1.000208251,110290525.51,5894775707.22,0.9944642359416171,1.0055357640583829,5365220374.81,5365382702.66,6.197482513e-5
2025-03-13,0.9999697453,1.0006004811,0.9997893011,1.0000165463,0,0,0,0,1.0000223779,1.0001292593,1.0000223779,1.0001292593,1.0000223779,1.000208251,108848472.35,5788620097.440001,0.9944306011949802,1.0055693988050198,5365471480.07,5365382702.66,6.048409208e-5
2025-03-14,1.0000165463,1.0003548918,0.999834583,1.0000223779,0,0,0,0,1.0000310527,1.0001292593,1.0000262903,1.000208251,0.9999766888,1.000208251,85656708.57,5619573695.96,0.994375306313234,1.005624693686766,5365495164.6,5365382702.66,6.216640968e-5
2025-03-15,1.0000209607,1.0003769122,0.9998263086,1.0000427515,0,0,0,0,1.0000262903,1.0001292593,1.0000262903,1.000208251,0.9999766888,1.000208251,97002102.95,5487197398.24,0.9943304341301554,1.0056695658698445,5365600956.46,5365382702.66,6.397399595e-5
2025-03-16,1.0000406781,1.0004448194,0.9999575968,1.0001292593,0,0,0,0,1.0000262903,1.000208251,0.9999766888,1.000208251,0.9999766888,1.0002836904,107872774.96,5369071770.34,0.994289156439205,1.005710843560795,5366113332.07,5365382702.66,6.197631147e-5
2025-03-17,1.0001361747,1.0004650627,0.9998428212,1.0000310527,0,0,0,0,1.0000262903,1.000208251,0.9999766888,1.000208251,0.9999766888,1.0002836904,114894217.99,5298964383.41,0.9942640811313572,1.0057359188686428,5365549312.14,5365382702.66,6.483521681e-5
2025-03-18,1.0000310527,1.0004361795,0.999841948,1.0000262903,0,0,0,0,0.9999766888,1.000208251,0.9999766888,1.0002836904,0.9999766888,1.0002836904,137300489.77,5257024855.430001,0.9942488681646782,1.0057511318353218,5365523760.04,5365382702.66,6.300456608e-5
2025-03-19,1.0000262903,1.0005485385,0.9998970004,1.000208251,0,0,0,0,0.9999766888,1.0001516613,0.9999766888,1.0002836904,0.9999766888,1.0002836904,153320407.47,5218437173.990002,0.9942347273999362,1.0057652726000637,5366508232.06,5365382702.66,6.568441173e-5
2025-03-20,1.0002097762,1.0004347067,0.99958088,1.0001057807,0,0,0,0,0.9999766888,1.0002836904,0.9999766888,1.0002836904,0.9999031904,1.0002836904,179914361.07,5145702018.54,0.994207690106192,1.005792309893808,5365764784.36,5365382702.66,6.525636383e-5
2025-03-21,1.0001054852,1.000381365,0.9997223298,0.9999766888,0,0,0,0,1.000106639,1.0002836904,0.999987272,1.0002836904,0.9999031904,1.0002836904,101504529.83,5092753962.720001,0.9941876855544812,1.0058123144455189,5365250323.72,5365382702.66,6.349486018e-5
2025-03-22,0.9999776234,1.0008950478,0.9998888305,1.0001516613,0,0,0,0,1.0000856943,1.0002836904,0.9999031904,1.0002836904,0.9999031904,1.0002836904,132704425.53,4997301201.26,0.994150911966748,1.005849088033252,5366196423.61,5365382702.66,6.339933425e-5
2025-03-23,1.0001516613,1.0003184622,0.9999250443,1.0002836904,0,0,0,0,0.999987272,1.000106639,0.9999031904,1.000106639,0.9999031904,1.000106639,123592263.55,4833983471.85,0.9940857690507126,1.0059142309492874,5366915998.72,5365382702.66,6.349515889e-5
2025-03-24,1.0002836904,1.000481067,0.9998902188,1.000106639,0,0,0,0,0.9999031904,1.0000856943,0.9999031904,1.0000856943,0.9998945069,1.0000856943,147714803.33,4845707201.889999,0.9940905425431678,1.0059094574568324,5366000868.22,5365382702.66,6.531423608e-5
2025-03-25,1.0001152137,1.0004825714,0.9998973146,1.0000856943,0,0,0,0,0.9999031904,0.999987272,0.9999031904,1.0000255898,0.9998945069,1.0000641727,96704427.99,4688082708.22,0.9940250412455376,1.0059749587544622,5365842485.47,5365382702.66,6.605970419e-5
2025-03-26,1.0000856943,1.000362808,0.9997510858,0.999987272,0,0,0,0,0.9999031904,1.0000255898,0.9998945069,1.0000255898,0.9997385235,1.0000641727,128104600.03,4432315384.4800005,0.9939122550623088,1.006087744937691,5365314412.1,5365382702.66,6.730381899e-5
2025-03-27,0.999987117,1.0003475518,0.9997161756,0.9999031904,0,0,0,0,0.999953726,1.0000255898,0.9998945069,1.0000641727,0.9997385235,1.0000641727,130896071.47,4218934980.520001,0.993811305339576,1.006188694660424,5364880670.4,5365382702.66,6.555149204e-5
2025-03-28,0.9999064312,1.0002507208,0.9995497406,0.999953726,0,0,0,0,0.9998945069,1.0000255898,0.9997385235,1.0000641727,0.9997385235,1.0000641727,140201359.88,4117578627.62,0.9937609370674144,1.0062390629325857,5365134424.96,5365382702.66,6.184185348e-5
2025-03-29,0.999953726,1.0001819129,0.9996901835,1.0000255898,0,0,0,0,0.9998945069,1.0000641727,0.9997385235,1.0000641727,0.9997385235,1.0000678995,101594921.93,4016930439.3699994,0.9937092576771164,1.0062907423228835,5365520001.52,5365382702.66,5.939909273e-5
2025-03-30,1.0000023955,1.0002838555,0.999631355,0.9999565277,0,0,0,0,0.9997385235,1.0000641727,0.9997385235,1.0000641727,0.9997385235,1.0000678995,90889485.01,3829254849.86,0.993608120540268,1.006391879459732,5365147453.61,5365382702.66,6.07138775e-5
2025-03-31,0.9999561543,1.0005756436,0.9996148867,0.9998945069,0,0,0,0,0.9997385235,1.0000641727,0.9997385235,1.0000678995,0.9997385235,1.0000678995,129665779.83,3823422471.41,0.9936048720615072,1.0063951279384928,5364830291.12,5365382702.66,5.958512753e-5
2025-04-01,0.9998970415,1.0002384037,0.999633518,1.0000641727,0,0,0,0,0.9997385235,1.0000122992,0.9997385235,1.0000678995,0.9997385235,1.0000678995,107133929.09,3714995806.74,0.9935432511969124,1.0064567488030876,5365727013.69,5365382702.66,6.018336665e-5
2025-04-02,1.0000641727,1.0001794625,0.9993301979,0.9997385235,0,0,0,0,0.9999832776,1.0000678995,0.9999711691,1.0000678995,0.9999711691,1.0000962581,126789276.41,3650006626.69,0.9935051551301612,1.006494844869839,5363984740.11,5365382702.66,5.880483328e-5
2025-04-03,0.9997394477,1.0002927617,0.9996097963,0.9999832776,0,0,0,0,1.0000122992,1.0000678995,0.9999711691,1.0000678995,0.9997041295,1.0000962581,119176858.5,3624445032.56,0.9934899224693434,1.0065100775306566,5365292980.84,5365382702.66,5.84975497e-5
2025-04-04,0.9999831701,1.0002072362,0.9997439536,1.0000122992,0,0,0,0,0.9999711691,1.0000678995,0.9999711691,1.0000962581,0.9997041295,1.0000962581,94157151.26,3610096988.61,0.9934813092746232,1.0065186907253767,5365417574.83,5365382702.66,5.899726064e-5
2025-04-05,1.0000064995,1.0003259853,0.9998576332,1.0000678995,0,0,0,0,0.9999711691,1.0000604478,0.9997041295,1.0000962581,0.9997041295,1.0002187615,49630632.52,3560111783.38,0.9934509427263922,1.0065490572736078,5365747009.36,5365382702.66,5.843062033e-5
2025-04-06,1.0000660396,1.000274604,0.9997262721,1.0000604478,0,0,0,0,0.9999711691,1.0000962581,0.9997041295,1.0000962581,0.9997041295,1.0002187615,167536180.07,3584224154.74,0.9934656617410638,1.0065343382589362,5365707028.48,5365382702.66,5.486988733e-5
2025-04-07,1.0000604478,1.0003434723,0.999532796,0.9999711691,0,0,0,0,0.9997041295,1.0000962581,0.9997041295,1.0002187615,0.9997041295,1.0002187615,2608403464.41,6120033295.389999,0.9945330042236004,1.0054669957763995,5365240959.48,5365382702.66,5.620770222e-5
2025-04-08,0.9999735819,1.0004178688,0.9998098529,1.0000300455,0,0,0,0,0.9997041295,1.0000962581,0.9997041295,1.0002187615,0.9997041295,1.0002187615,2421758350.29,8438463777.49,0.9950881450143574,1.0049118549856426,5365543908.02,5365382702.66,5.296222627e-5
2025-04-09,1.0000300455,1.0004585729,0.9995986756,1.0000962581,0,0,0,0,0.9997041295,1.0002187615,0.9997041295,1.0002187615,0.9997041295,1.0002187615,2329322402.16,10572523027.75,0.9954437544647954,1.0045562455352046,5365988752.91,5365382702.66,5.823278296e-5
2025-04-10,1.0001129556,1.0002401413,0.9995991842,0.9997041295,0,0,0,0,0.9999078745,1.0002187615,0.9999074611,1.0002187615,0.9999074611,1.0002187615,2703739632.82,13146320606.55,0.9957629336955718,1.0042370663044282,5363795244.11,5365382702.66,5.744228286e-5
2025-04-11,0.9997191761,1.0002936419,0.9995736819,0.9999138487,0,0,0,0,0.9999074611,1.0002187615,0.9999074611,1.0002187615,0.9999074611,1.0002187615,2674714764.76,15710744845.8,0.9960072902387758,1.0039927097612242,5364920468.11,5365382702.66,5.877783632e-5
2025-04-12,0.9999138487,1.0003161494,0.9997438186,1.0002187615,0,0,0,0,0.9999074611,1.0001106472,0.9999074611,1.0001106472,0.9998020176,1.0001106472,1949145607.23,17551041980.68,0.9961520239084428,1.0038479760915573,5366556441.71,5365382702.66,6.055673623e-5
2025-04-13,1.0002187615,1.0003168292,0.9997692812,0.9999078745,0,0,0,0,0.9999074611,1.0001106472,0.9999074611,1.0001106472,0.9998020176,1.0001106472,906552899.81,18371938171.92,0.996210211197444,1.003789788802556,5364888414.35,5365382702.66,5.898181366e-5
2025-04-14,0.9999108557,1.0002435248,0.9997052085,0.9999074611,0,0,0,0,0.9999913574,1.0001106472,0.9998020176,1.0001106472,0.9998020176,1.0001106472,917634135.74,19192570204.710003,0.996265014208423,1.003734985791577,5364886196.3,5365382702.66,5.81773918e-5
2025-04-15,0.9999074611,1.000231175,0.9996849083,1.0001106472,0,0,0,0,0.9999913574,1.0000216387,0.9998020176,1.0000216387,0.9998020176,1.0000540579,948772246.18,20033469675.930004,0.9963180212672776,1.0036819787327222,5365976367.4,5365382702.66,5.71984326e-5
2025-04-16,1.0001106472,1.0002450668,0.9998640076,0.9999913574,0,0,0,0,0.9998020176,1.0000216387,0.9998020176,1.0000216387,0.9998020176,1.0000540579,1006335196.24,20924910654.180004,0.9963710682877808,1.0036289317122191,5365336331.83,5365382702.66,5.7297380190000003e-05
2025-04-17,0.9999913574,1.0003656115,0.9996734401,1.0000216387,0,0,0,0,0.9998020176,1.0000088482,0.9998020176,1.0000540579,0.9998020176,1.0000679158,790023837.06,21577634001.470005,0.9964080353063978,1.0035919646936022,5365498802.74,5365382702.66,5.784902781e-5
